_id,userId,name,email,mobile,dateOfBirth,gender,state,district,city,levelPlayed,representedTeam,height,weight,profilePicture
prof_0438,usr_0438,Manish Kumar,athlete438@demo.kreedatech.local,+91 9442795741,2000-07-04,male,Karnataka,Bangalore,Indiranagar,National,North East United Academy,166,76,https://api.dicebear.com/7.x/avataaars/svg?seed=Manish%20Kumar
prof_0439,usr_0439,Suman Nair,athlete439@demo.kreedatech.local,+91 8853340493,2006-05-03,female,Bihar,Patna,Boring Road,National,Mumbai Warriors AC,158,65,https://api.dicebear.com/7.x/avataaars/svg?seed=Suman%20Nair
prof_0440,usr_0440,Harsh Kumar,athlete440@demo.kreedatech.local,+91 9986299373,2000-07-20,male,Punjab,Amritsar,Mall Road,District,Kerala Blasters Youth,176,74,https://api.dicebear.com/7.x/avataaars/svg?seed=Harsh%20Kumar
prof_0441,usr_0441,Vikram Reddy,athlete441@demo.kreedatech.local,+91 9729363192,1996-01-16,male,West Bengal,Kolkata,Park Street,State,Kerala Blasters Youth,188,83,https://api.dicebear.com/7.x/avataaars/svg?seed=Vikram%20Reddy
prof_0442,usr_0442,Sanjay Khanna,athlete442@demo.kreedatech.local,+91 9373733419,2008-04-26,male,Karnataka,Mangalore,Kodialbail,National,Maharashtra Athletics Club,185,76,https://api.dicebear.com/7.x/avataaars/svg?seed=Sanjay%20Khanna
prof_0443,usr_0443,Riya Rao,athlete443@demo.kreedatech.local,+91 9474918878,1999-12-08,female,Punjab,Amritsar,Mall Road,District,Kolkata Runners,169,56,https://api.dicebear.com/7.x/avataaars/svg?seed=Riya%20Rao
prof_0444,usr_0444,Tara Patel,athlete444@demo.kreedatech.local,+91 8858930205,2005-08-20,female,Uttar Pradesh,Agra,Dayalbagh,District,UP Strikers,172,65,https://api.dicebear.com/7.x/avataaars/svg?seed=Tara%20Patel
prof_0445,usr_0445,Varun Gowda,athlete445@demo.kreedatech.local,+91 9784176391,2008-01-21,male,West Bengal,Kolkata,Ballygunge,District,Haryana Heroes,174,78,https://api.dicebear.com/7.x/avataaars/svg?seed=Varun%20Gowda
prof_0446,usr_0446,Rohan Yadav,athlete446@demo.kreedatech.local,+91 9784925985,1999-04-21,male,Haryana,Gurugram,Sector 56,National,Punjab Lions FC,192,86,https://api.dicebear.com/7.x/avataaars/svg?seed=Rohan%20Yadav
prof_0447,usr_0447,Vihaan Mukherjee,athlete447@demo.kreedatech.local,+91 9959282935,2003-12-23,male,Telangana,Hyderabad,HITECH City,National,Mumbai Warriors AC,191,74,https://api.dicebear.com/7.x/avataaars/svg?seed=Vihaan%20Mukherjee
prof_0448,usr_0448,Arjun Bhasin,athlete448@demo.kreedatech.local,+91 7089586524,2007-10-08,male,Punjab,Amritsar,Mall Road,State,Mumbai Warriors AC,176,81,https://api.dicebear.com/7.x/avataaars/svg?seed=Arjun%20Bhasin
prof_0449,usr_0449,Tarun Kumar,athlete449@demo.kreedatech.local,+91 9966179766,2004-07-27,male,Tamil Nadu,Chennai,Tambaram,National,North East United Academy,183,81,https://api.dicebear.com/7.x/avataaars/svg?seed=Tarun%20Kumar
prof_0450,usr_0450,Sachin Kulkarni,athlete450@demo.kreedatech.local,+91 8726017524,2001-11-21,male,West Bengal,Kolkata,New Town,State,North East United Academy,187,80,https://api.dicebear.com/7.x/avataaars/svg?seed=Sachin%20Kulkarni
prof_0451,usr_0451,Deepak Tiwari,athlete451@demo.kreedatech.local,+91 9393447730,1996-05-06,male,West Bengal,Kolkata,Park Street,State,Goa Athletics Association,168,64,https://api.dicebear.com/7.x/avataaars/svg?seed=Deepak%20Tiwari
prof_0452,usr_0452,Anya Mukherjee,athlete452@demo.kreedatech.local,+91 9410435328,2005-05-28,female,Karnataka,Hubli,Keshwapur,District,Delhi Capitals Academy,176,67,https://api.dicebear.com/7.x/avataaars/svg?seed=Anya%20Mukherjee
prof_0453,usr_0453,Rekha Mukherjee,athlete453@demo.kreedatech.local,+91 9787739880,1997-05-19,female,Bihar,Patna,Rajendra Nagar,District,Bengaluru Bulls Youth,168,62,https://api.dicebear.com/7.x/avataaars/svg?seed=Rekha%20Mukherjee
prof_0454,usr_0454,Vivek Mukherjee,athlete454@demo.kreedatech.local,+91 8823972524,2008-07-17,male,Uttar Pradesh,Lucknow,Gomti Nagar,District,Haryana Heroes,190,78,https://api.dicebear.com/7.x/avataaars/svg?seed=Vivek%20Mukherjee
prof_0455,usr_0455,Kunal Gowda,athlete455@demo.kreedatech.local,+91 9885266876,2006-07-05,male,Haryana,Gurugram,Golf Course Road,District,Hyderabad Strikers,173,73,https://api.dicebear.com/7.x/avataaars/svg?seed=Kunal%20Gowda
prof_0456,usr_0456,Kriti Kulkarni,athlete456@demo.kreedatech.local,+91 9824637905,2005-02-24,female,Telangana,Hyderabad,Gachibowli,State,Delhi Capitals Academy,175,68,https://api.dicebear.com/7.x/avataaars/svg?seed=Kriti%20Kulkarni
prof_0457,usr_0457,Shreya Sen,athlete457@demo.kreedatech.local,+91 8731901295,1998-05-21,female,Uttar Pradesh,Varanasi,Sigra,State,Hyderabad Strikers,157,64,https://api.dicebear.com/7.x/avataaars/svg?seed=Shreya%20Sen
prof_0458,usr_0458,Anya Malhotra,athlete458@demo.kreedatech.local,+91 9788999397,2008-05-02,female,Karnataka,Mysore,Jayalakshmipuram,District,UP Strikers,156,58,https://api.dicebear.com/7.x/avataaars/svg?seed=Anya%20Malhotra
prof_0459,usr_0459,Dinesh Malhotra,athlete459@demo.kreedatech.local,+91 9830551673,2006-07-11,male,Telangana,Hyderabad,Gachibowli,District,Haryana Heroes,183,71,https://api.dicebear.com/7.x/avataaars/svg?seed=Dinesh%20Malhotra
prof_0460,usr_0460,Ayaan Banerjee,athlete460@demo.kreedatech.local,+91 8834921660,2008-02-02,male,Haryana,Gurugram,Golf Course Road,State,UP Strikers,185,85,https://api.dicebear.com/7.x/avataaars/svg?seed=Ayaan%20Banerjee
prof_0461,usr_0461,Ayush Mukherjee,athlete461@demo.kreedatech.local,+91 9978948423,1998-03-27,male,Haryana,Gurugram,Golf Course Road,District,Rajasthan Royals Academy,180,72,https://api.dicebear.com/7.x/avataaars/svg?seed=Ayush%20Mukherjee
prof_0462,usr_0462,Anirudh Dutta,athlete462@demo.kreedatech.local,+91 8725828079,2008-10-07,male,West Bengal,Kolkata,Ballygunge,State,Mumbai Warriors AC,185,72,https://api.dicebear.com/7.x/avataaars/svg?seed=Anirudh%20Dutta
prof_0463,usr_0463,Kunal Das,athlete463@demo.kreedatech.local,+91 9431515364,2006-05-25,male,Karnataka,Hubli,Gokul Road,State,Bengaluru Bulls Youth,191,80,https://api.dicebear.com/7.x/avataaars/svg?seed=Kunal%20Das
prof_0464,usr_0464,Ayush Kumar,athlete464@demo.kreedatech.local,+91 9494586817,1999-02-26,male,Maharashtra,Mumbai,Borivali,District,Kerala Blasters Youth,192,83,https://api.dicebear.com/7.x/avataaars/svg?seed=Ayush%20Kumar
prof_0465,usr_0465,Kunal Mishra,athlete465@demo.kreedatech.local,+91 9877389493,2000-12-27,male,Karnataka,Hubli,Keshwapur,International,Maharashtra Athletics Club,168,79,https://api.dicebear.com/7.x/avataaars/svg?seed=Kunal%20Mishra
prof_0466,usr_0466,Pooja Tripathi,athlete466@demo.kreedatech.local,+91 8766744386,1998-11-09,female,Bihar,Patna,Rajendra Nagar,State,UP Strikers,162,66,https://api.dicebear.com/7.x/avataaars/svg?seed=Pooja%20Tripathi
prof_0467,usr_0467,Chahat Kumar,athlete467@demo.kreedatech.local,+91 8783013535,2003-04-05,female,Tamil Nadu,Coimbatore,RS Puram,National,Delhi Capitals Academy,169,61,https://api.dicebear.com/7.x/avataaars/svg?seed=Chahat%20Kumar
prof_0468,usr_0468,Kriti Sen,athlete468@demo.kreedatech.local,+91 9411416849,2004-01-12,female,Uttar Pradesh,Kanpur,Civil Lines,State,Gujarat Giants Youth,174,61,https://api.dicebear.com/7.x/avataaars/svg?seed=Kriti%20Sen
prof_0469,usr_0469,Chetan Reddy,athlete469@demo.kreedatech.local,+91 7054821014,2004-03-26,male,Karnataka,Mysore,Jayalakshmipuram,District,Haryana Heroes,170,70,https://api.dicebear.com/7.x/avataaars/svg?seed=Chetan%20Reddy
prof_0470,usr_0470,Aditya Nair,athlete470@demo.kreedatech.local,+91 9348374535,2001-09-08,male,Telangana,Hyderabad,Banjara Hills,International,Mumbai Warriors AC,171,70,https://api.dicebear.com/7.x/avataaars/svg?seed=Aditya%20Nair
prof_0471,usr_0471,Riya Dutta,athlete471@demo.kreedatech.local,+91 8725776743,1999-06-23,female,Punjab,Ludhiana,Model Town,State,Kerala Blasters Youth,171,65,https://api.dicebear.com/7.x/avataaars/svg?seed=Riya%20Dutta
prof_0472,usr_0472,Shreya Mishra,athlete472@demo.kreedatech.local,+91 7027814107,2002-12-09,female,Karnataka,Mangalore,Kadri,District,Goa Athletics Association,173,57,https://api.dicebear.com/7.x/avataaars/svg?seed=Shreya%20Mishra
prof_0473,usr_0473,Nisha Joshi,athlete473@demo.kreedatech.local,+91 7066083432,2002-11-05,female,Telangana,Hyderabad,HITECH City,State,Tamil Nadu Tigers,169,59,https://api.dicebear.com/7.x/avataaars/svg?seed=Nisha%20Joshi
prof_0474,usr_0474,Shreya Pandey,athlete474@demo.kreedatech.local,+91 8837787416,2004-10-24,female,Karnataka,Mangalore,Kodialbail,District,Kerala Blasters Youth,158,52,https://api.dicebear.com/7.x/avataaars/svg?seed=Shreya%20Pandey
prof_0475,usr_0475,Myra Sen,athlete475@demo.kreedatech.local,+91 7049220961,2000-04-27,female,Tamil Nadu,Coimbatore,Gandhipuram,National,Bengaluru Bulls Youth,156,61,https://api.dicebear.com/7.x/avataaars/svg?seed=Myra%20Sen
prof_0476,usr_0476,Shaurya Gowda,athlete476@demo.kreedatech.local,+91 9343563683,2001-12-20,male,Tamil Nadu,Madurai,Anna Nagar,District,UP Strikers,168,79,https://api.dicebear.com/7.x/avataaars/svg?seed=Shaurya%20Gowda
prof_0477,usr_0477,Yash Singh,athlete477@demo.kreedatech.local,+91 9429326301,2008-06-02,male,Telangana,Hyderabad,Banjara Hills,District,Goa Athletics Association,192,81,https://api.dicebear.com/7.x/avataaars/svg?seed=Yash%20Singh
prof_0478,usr_0478,Prasant Yadav,athlete478@demo.kreedatech.local,+91 9943460750,2002-08-25,male,Telangana,Hyderabad,HITECH City,National,Tamil Nadu Tigers,185,74,https://api.dicebear.com/7.x/avataaars/svg?seed=Prasant%20Yadav
prof_0479,usr_0479,Gaurav Sethi,athlete479@demo.kreedatech.local,+91 9395899218,2004-05-21,male,Karnataka,Hubli,Vidya Nagar,District,North East United Academy,188,85,https://api.dicebear.com/7.x/avataaars/svg?seed=Gaurav%20Sethi
prof_0480,usr_0480,Deepika Nayak,athlete480@demo.kreedatech.local,+91 8814662353,2006-08-17,female,Uttar Pradesh,Kanpur,Swaroop Nagar,State,Maharashtra Athletics Club,177,73,https://api.dicebear.com/7.x/avataaars/svg?seed=Deepika%20Nayak
prof_0481,usr_0481,Dinesh Chowdhury,athlete481@demo.kreedatech.local,+91 8794261886,2008-06-21,male,Maharashtra,Nashik,College Road,District,Delhi Capitals Academy,192,81,https://api.dicebear.com/7.x/avataaars/svg?seed=Dinesh%20Chowdhury
prof_0482,usr_0482,Chahat Nair,athlete482@demo.kreedatech.local,+91 9944004634,2000-05-23,female,Bihar,Patna,Kankarbagh,State,Punjab Lions FC,163,57,https://api.dicebear.com/7.x/avataaars/svg?seed=Chahat%20Nair
prof_0483,usr_0483,Simran Pillai,athlete483@demo.kreedatech.local,+91 8726430962,1998-11-04,female,Haryana,Gurugram,DLF Phase 5,District,Hyderabad Strikers,173,66,https://api.dicebear.com/7.x/avataaars/svg?seed=Simran%20Pillai
prof_0484,usr_0484,Bhavna Rao,athlete484@demo.kreedatech.local,+91 7016376538,1999-02-19,female,Punjab,Amritsar,Mall Road,District,Maharashtra Athletics Club,162,63,https://api.dicebear.com/7.x/avataaars/svg?seed=Bhavna%20Rao
prof_0485,usr_0485,Shiva Sethi,athlete485@demo.kreedatech.local,+91 8740248679,2007-05-01,male,Delhi,New Delhi,Connaught Place,State,Mumbai Warriors AC,184,83,https://api.dicebear.com/7.x/avataaars/svg?seed=Shiva%20Sethi
prof_0486,usr_0486,Rahul Shetty,athlete486@demo.kreedatech.local,+91 8768243761,2007-03-27,male,Karnataka,Bangalore,Electronic City,National,Kolkata Runners,181,83,https://api.dicebear.com/7.x/avataaars/svg?seed=Rahul%20Shetty
prof_0487,usr_0487,Siddharth Gupta,athlete487@demo.kreedatech.local,+91 9359211589,1998-03-28,male,Tamil Nadu,Madurai,Anna Nagar,District,Punjab Lions FC,184,74,https://api.dicebear.com/7.x/avataaars/svg?seed=Siddharth%20Gupta
prof_0488,usr_0488,Atharv Verma,athlete488@demo.kreedatech.local,+91 9796219307,2007-04-25,male,Haryana,Gurugram,Golf Course Road,District,Punjab Lions FC,182,80,https://api.dicebear.com/7.x/avataaars/svg?seed=Atharv%20Verma
prof_0489,usr_0489,Sameer Deshmukh,athlete489@demo.kreedatech.local,+91 8789648143,2001-08-26,male,Delhi,New Delhi,Rohini,State,Kerala Blasters Youth,181,71,https://api.dicebear.com/7.x/avataaars/svg?seed=Sameer%20Deshmukh
prof_0490,usr_0490,Suresh Kapoor,athlete490@demo.kreedatech.local,+91 9798794117,1997-11-12,male,Delhi,New Delhi,Saket,International,Punjab Lions FC,188,81,https://api.dicebear.com/7.x/avataaars/svg?seed=Suresh%20Kapoor
prof_0491,usr_0491,Rajesh Sethi,athlete491@demo.kreedatech.local,+91 9825742412,2006-12-04,male,Bihar,Patna,Kankarbagh,District,Maharashtra Athletics Club,177,80,https://api.dicebear.com/7.x/avataaars/svg?seed=Rajesh%20Sethi
prof_0492,usr_0492,Abhishek Khanna,athlete492@demo.kreedatech.local,+91 9772495806,2000-12-09,male,Haryana,Gurugram,Golf Course Road,District,Bengaluru Bulls Youth,181,69,https://api.dicebear.com/7.x/avataaars/svg?seed=Abhishek%20Khanna
prof_0493,usr_0493,Dev Pandey,athlete493@demo.kreedatech.local,+91 8782965424,2004-09-20,male,Maharashtra,Mumbai,Andheri,District,Kolkata Runners,192,83,https://api.dicebear.com/7.x/avataaars/svg?seed=Dev%20Pandey
prof_0494,usr_0494,Anita Bhasin,athlete494@demo.kreedatech.local,+91 9321832661,2000-10-06,female,Delhi,New Delhi,Saket,International,Tamil Nadu Tigers,171,58,https://api.dicebear.com/7.x/avataaars/svg?seed=Anita%20Bhasin
prof_0495,usr_0495,Shiva Malhotra,athlete495@demo.kreedatech.local,+91 7017093521,2002-02-19,male,Tamil Nadu,Madurai,Anna Nagar,District,Tamil Nadu Tigers,183,79,https://api.dicebear.com/7.x/avataaars/svg?seed=Shiva%20Malhotra
prof_0496,usr_0496,Riya Agarwal,athlete496@demo.kreedatech.local,+91 9898287320,2006-04-13,female,Telangana,Hyderabad,HITECH City,District,Kolkata Runners,171,70,https://api.dicebear.com/7.x/avataaars/svg?seed=Riya%20Agarwal
prof_0497,usr_0497,Siddharth Sen,athlete497@demo.kreedatech.local,+91 8831902544,1998-11-02,male,Punjab,Amritsar,Mall Road,District,Hyderabad Strikers,188,77,https://api.dicebear.com/7.x/avataaars/svg?seed=Siddharth%20Sen
prof_0498,usr_0498,Kriti Pawar,athlete498@demo.kreedatech.local,+91 7020882312,2001-12-03,female,Tamil Nadu,Coimbatore,Peelamedu,District,Tamil Nadu Tigers,167,67,https://api.dicebear.com/7.x/avataaars/svg?seed=Kriti%20Pawar
prof_0499,usr_0499,Abhishek Patil,athlete499@demo.kreedatech.local,+91 9384227209,1999-06-06,male,Telangana,Hyderabad,Banjara Hills,District,Kerala Blasters Youth,165,76,https://api.dicebear.com/7.x/avataaars/svg?seed=Abhishek%20Patil
prof_0500,usr_0500,Preeti Gupta,athlete500@demo.kreedatech.local,+91 8714025426,2004-01-12,female,Delhi,New Delhi,Connaught Place,State,Gujarat Giants Youth,161,55,https://api.dicebear.com/7.x/avataaars/svg?seed=Preeti%20Gupta
prof_0501,usr_0501,Amit Mukherjee,athlete501@demo.kreedatech.local,+91 8832850303,2005-01-10,male,Uttar Pradesh,Kanpur,Swaroop Nagar,District,Kolkata Runners,176,79,https://api.dicebear.com/7.x/avataaars/svg?seed=Amit%20Mukherjee
prof_0502,usr_0502,Karan Patil,athlete502@demo.kreedatech.local,+91 8736138480,2008-06-27,male,Bihar,Patna,Boring Road,International,Hyderabad Strikers,166,70,https://api.dicebear.com/7.x/avataaars/svg?seed=Karan%20Patil
prof_0503,usr_0503,Sonam Bhat,athlete503@demo.kreedatech.local,+91 8766974949,2007-07-26,female,Telangana,Hyderabad,Jubilee Hills,State,Goa Athletics Association,165,69,https://api.dicebear.com/7.x/avataaars/svg?seed=Sonam%20Bhat
prof_0504,usr_0504,Neeraj Nayak,athlete504@demo.kreedatech.local,+91 9877857547,2006-07-06,male,Uttar Pradesh,Agra,Sanjay Place,State,Tamil Nadu Tigers,178,71,https://api.dicebear.com/7.x/avataaars/svg?seed=Neeraj%20Nayak
prof_0505,usr_0505,Aditya Kulkarni,athlete505@demo.kreedatech.local,+91 9395958466,2003-05-17,male,Bihar,Patna,Rajendra Nagar,District,Punjab Lions FC,178,75,https://api.dicebear.com/7.x/avataaars/svg?seed=Aditya%20Kulkarni
prof_0506,usr_0506,Amit Pillai,athlete506@demo.kreedatech.local,+91 9348973665,2000-06-01,male,Uttar Pradesh,Varanasi,Bhelupur,District,Kolkata Runners,189,81,https://api.dicebear.com/7.x/avataaars/svg?seed=Amit%20Pillai
prof_0507,usr_0507,Alok Singh,athlete507@demo.kreedatech.local,+91 9880554369,2007-11-14,male,Karnataka,Hubli,Keshwapur,International,UP Strikers,179,75,https://api.dicebear.com/7.x/avataaars/svg?seed=Alok%20Singh
prof_0508,usr_0508,Atharv Tripathi,athlete508@demo.kreedatech.local,+91 8752014540,2008-08-05,male,Delhi,Noida,Sector 18,District,Haryana Heroes,189,74,https://api.dicebear.com/7.x/avataaars/svg?seed=Atharv%20Tripathi
prof_0509,usr_0509,Aditi Pillai,athlete509@demo.kreedatech.local,+91 9382171565,2002-06-01,female,Tamil Nadu,Coimbatore,Peelamedu,District,Kerala Blasters Youth,169,61,https://api.dicebear.com/7.x/avataaars/svg?seed=Aditi%20Pillai
prof_0510,usr_0510,Prasant Mehta,athlete510@demo.kreedatech.local,+91 9767180028,1996-07-28,male,Bihar,Patna,Rajendra Nagar,District,Delhi Capitals Academy,179,75,https://api.dicebear.com/7.x/avataaars/svg?seed=Prasant%20Mehta
prof_0511,usr_0511,Karan Tripathi,athlete511@demo.kreedatech.local,+91 9317094918,1998-07-01,male,Telangana,Hyderabad,Gachibowli,State,Gujarat Giants Youth,171,77,https://api.dicebear.com/7.x/avataaars/svg?seed=Karan%20Tripathi
prof_0512,usr_0512,Rashmi Sen,athlete512@demo.kreedatech.local,+91 9944997612,2001-03-26,female,Haryana,Gurugram,DLF Phase 5,District,Kolkata Runners,163,64,https://api.dicebear.com/7.x/avataaars/svg?seed=Rashmi%20Sen
prof_0513,usr_0513,Priya Rao,athlete513@demo.kreedatech.local,+91 8738321404,2000-12-24,female,Punjab,Amritsar,Mall Road,District,Haryana Heroes,168,59,https://api.dicebear.com/7.x/avataaars/svg?seed=Priya%20Rao
prof_0514,usr_0514,Suresh Malhotra,athlete514@demo.kreedatech.local,+91 8810540497,2002-04-06,male,Karnataka,Mangalore,Kodialbail,District,Mumbai Warriors AC,176,69,https://api.dicebear.com/7.x/avataaars/svg?seed=Suresh%20Malhotra
prof_0515,usr_0515,Sonam Bhat,athlete515@demo.kreedatech.local,+91 9992610134,2000-12-18,female,Tamil Nadu,Coimbatore,RS Puram,State,Mumbai Warriors AC,173,62,https://api.dicebear.com/7.x/avataaars/svg?seed=Sonam%20Bhat
prof_0516,usr_0516,Rishabh Singh,athlete516@demo.kreedatech.local,+91 9756606847,1997-07-14,male,Tamil Nadu,Coimbatore,RS Puram,International,Delhi Capitals Academy,181,78,https://api.dicebear.com/7.x/avataaars/svg?seed=Rishabh%20Singh
prof_0517,usr_0517,Sameer Singh,athlete517@demo.kreedatech.local,+91 9338796761,1997-07-10,male,Uttar Pradesh,Varanasi,Lanka,District,Bengaluru Bulls Youth,176,79,https://api.dicebear.com/7.x/avataaars/svg?seed=Sameer%20Singh
prof_0518,usr_0518,Sachin Pawar,athlete518@demo.kreedatech.local,+91 8883930574,1997-09-07,male,Uttar Pradesh,Agra,Dayalbagh,International,Bengaluru Bulls Youth,183,70,https://api.dicebear.com/7.x/avataaars/svg?seed=Sachin%20Pawar
prof_0519,usr_0519,Atharv Khanna,athlete519@demo.kreedatech.local,+91 9324711522,2000-01-25,male,Delhi,New Delhi,Saket,District,Delhi Capitals Academy,169,76,https://api.dicebear.com/7.x/avataaars/svg?seed=Atharv%20Khanna
prof_0520,usr_0520,Anirudh Nair,athlete520@demo.kreedatech.local,+91 7086564081,2007-12-01,male,Tamil Nadu,Madurai,Tallakulam,District,Bengaluru Bulls Youth,169,76,https://api.dicebear.com/7.x/avataaars/svg?seed=Anirudh%20Nair
